WARN  2020-12-02 15:11:21.659 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="884de5fe-e44c-4acb-88c7-9846d032700a"
WARN  2020-12-02 15:11:26.661 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="d028795c-8ee5-4ec5-9f54-6399bcb3399b"
WARN  2020-12-02 15:25:37.661 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="e4867281-32c9-45c4-a8ad-720107c89d04"
ERROR 2020-12-02 15:26:47.693 src/sql/resourcetable.cpp:774 Resource not found for lid:2169 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.694 src/sql/resourcetable.cpp:774 Resource not found for lid:2170 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.695 src/sql/resourcetable.cpp:774 Resource not found for lid:2171 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.695 src/sql/resourcetable.cpp:774 Resource not found for lid:2172 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.696 src/sql/resourcetable.cpp:774 Resource not found for lid:2180 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.697 src/sql/resourcetable.cpp:774 Resource not found for lid:2181 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.698 src/sql/resourcetable.cpp:774 Resource not found for lid:2182 key:6003 hash:"31e04f10580e975ad8ff789714ecc0e4"
ERROR 2020-12-02 15:26:47.718 src/sql/resourcetable.cpp:774 Resource not found for lid:2169 key:6003 hash:"58a4280d2290efcb2eca1793200c9e4a"
ERROR 2020-12-02 15:26:47.724 src/sql/resourcetable.cpp:774 Resource not found for lid:2169 key:6003 hash:"ff076c9c067a1420c588bb735bf0ec2d"
ERROR 2020-12-02 15:26:47.725 src/sql/resourcetable.cpp:774 Resource not found for lid:2170 key:6003 hash:"ff076c9c067a1420c588bb735bf0ec2d"
ERROR 2020-12-02 15:26:47.736 src/sql/resourcetable.cpp:774 Resource not found for lid:2169 key:6003 hash:"e1bb2885ef1271a4ac987742ad760b63"
ERROR 2020-12-02 15:26:47.737 src/sql/resourcetable.cpp:774 Resource not found for lid:2170 key:6003 hash:"e1bb2885ef1271a4ac987742ad760b63"
ERROR 2020-12-02 15:26:47.739 src/sql/resourcetable.cpp:774 Resource not found for lid:2171 key:6003 hash:"e1bb2885ef1271a4ac987742ad760b63"
ERROR 2020-12-02 15:27:27.687 src/sql/resourcetable.cpp:774 Resource not found for lid:2191 key:6003 hash:"3a1c936fc093d502a728c1426c43b8ad"
ERROR 2020-12-02 15:27:27.688 src/sql/resourcetable.cpp:774 Resource not found for lid:2192 key:6003 hash:"3a1c936fc093d502a728c1426c43b8ad"
ERROR 2020-12-02 15:27:27.689 src/sql/resourcetable.cpp:774 Resource not found for lid:2234 key:6003 hash:"3a1c936fc093d502a728c1426c43b8ad"
ERROR 2020-12-02 15:27:27.705 src/sql/resourcetable.cpp:774 Resource not found for lid:2191 key:6003 hash:"b880e4573b18071588ee1f84cb0213ea"
WARN  2020-12-02 15:29:07.672 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="51225741-edfe-4709-80bc-75cf789f084c"
WARN  2020-12-02 15:29:12.669 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="8d7c07d7-3fc9-4fde-b3be-08e62a0b2b39"
WARN  2020-12-02 15:30:17.717 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="89835369-7877-42dc-b8bb-ee001a7d8753"
WARN  2020-12-02 15:34:37.692 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="38893df0-6f0c-4a3d-b817-40540673acbf"
WARN  2020-12-02 15:35:12.654 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="a2ca0eba-f978-4817-b208-ac45acb692cf"
WARN  2020-12-02 15:35:12.704 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="a2ca0eba-f978-4817-b208-ac45acb692cf"
WARN  2020-12-02 15:35:17.654 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="758f0d7b-54bd-4852-9e14-20a5318f7c57"
WARN  2020-12-02 15:35:17.704 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="758f0d7b-54bd-4852-9e14-20a5318f7c57"
WARN  2020-12-02 15:35:22.656 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="6dd2efe6-8f72-423b-a69b-c0c35353df2d"
ERROR 2020-12-02 15:35:22.693 src/sql/resourcetable.cpp:774 Resource not found for lid:2333 key:6003 hash:"682d07012b70c5317540e9d6219523d3"
ERROR 2020-12-02 15:35:22.694 src/sql/resourcetable.cpp:774 Resource not found for lid:2331 key:6003 hash:"682d07012b70c5317540e9d6219523d3"
ERROR 2020-12-02 15:35:22.695 src/sql/resourcetable.cpp:774 Resource not found for lid:2348 key:6003 hash:"682d07012b70c5317540e9d6219523d3"
WARN  2020-12-02 15:35:22.710 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="6dd2efe6-8f72-423b-a69b-c0c35353df2d"
WARN  2020-12-02 15:35:27.657 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="311525ce-1f26-4bc4-addb-0f37c654f3f7"
ERROR 2020-12-02 15:35:27.687 src/sql/resourcetable.cpp:774 Resource not found for lid:2335 key:6003 hash:"a3ffa5fc593170cc6c3e94b17dd8f3b6"
WARN  2020-12-02 15:35:27.695 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="311525ce-1f26-4bc4-addb-0f37c654f3f7"
WARN  2020-12-02 15:35:32.654 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="3501e257-d746-465f-8798-14b0b3280bd4"
ERROR 2020-12-02 15:35:32.689 src/sql/resourcetable.cpp:774 Resource not found for lid:2338 key:6003 hash:"981ad54ffe36064ceb800f3a128966cb"
WARN  2020-12-02 15:35:32.708 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="3501e257-d746-465f-8798-14b0b3280bd4"
WARN  2020-12-02 15:35:37.655 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="c67c13c0-c67d-4172-b407-8cd7d892c1f3"
ERROR 2020-12-02 15:35:37.685 src/sql/resourcetable.cpp:774 Resource not found for lid:2341 key:6003 hash:"afd19746d1c67c6d26d24de4b69e6292"
WARN  2020-12-02 15:35:37.693 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="c67c13c0-c67d-4172-b407-8cd7d892c1f3"
WARN  2020-12-02 15:35:42.655 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="55238bf9-2c0f-43cf-a0ff-2c2733d4ab75"
WARN  2020-12-02 15:35:42.701 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="55238bf9-2c0f-43cf-a0ff-2c2733d4ab75"
WARN  2020-12-02 15:36:37.654 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="81c721b9-cb0e-4bed-8cac-3ce13ad86e02"
WARN  2020-12-02 15:36:42.665 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="70fdc72b-f71b-4a85-be92-82d57df316c0"
WARN  2020-12-02 15:38:47.653 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="ee30fd83-588b-428f-b932-d80d2c47f38a"
WARN  2020-12-02 15:40:37.667 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="f98323c5-2f68-42f2-8cc2-1c48d8552224"
WARN  2020-12-02 15:41:02.685 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="fda63080-8a59-4acf-b582-a439998bd364"
WARN  2020-12-02 15:41:32.672 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="51278a09-4290-4158-8dc0-31bbba65c146"
WARN  2020-12-02 15:41:37.659 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="a3f5e403-53b5-4629-945d-1cd4c0ba3f59"
WARN  2020-12-02 15:44:32.715 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="e4638f67-5c59-46fd-92f5-edabc149acac"
WARN  2020-12-02 15:49:13.670 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="bb8affd1-ea74-433a-9802-e39255103f12"
WARN  2020-12-02 15:49:18.660 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="84f82f18-e78a-483b-879e-e8b4021b6ba4"
WARN  2020-12-02 15:51:09.652 src/html/noteformatter.cpp:77 Content class not empty. Setting read-only. Note guid="608e2538-aa0e-484c-913a-359616f29272"
WARN  2020-12-02 16:02:14.658 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="d59a3179-c21e-4a95-8140-34d0fd5c7354"
WARN  2020-12-02 16:02:19.659 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="23ee70bd-3d5d-4ff4-9c09-bb8234cdcc14"
WARN  2020-12-02 16:02:24.673 src/html/noteformatter.cpp:194 Note is inactive.  Setting to read-only. Note guid="bc25f259-5fdf-48f9-825b-c3eb89ede409"
